dataset bialsites_avg sf_avg sxA_avg sxB_avg ss_avg piA_avg piB_avg thetaA_avg thetaB_avg DtajA_avg DtajB_avg divAB_avg netdivAB_avg minDivAB_avg maxDivAB_avg Gmin_avg Gmax_avg FST_avg nSamA nSamB Lsyno bestModel contig start end
Hmel220014_69 23.8636363636364 0 7.95454545454545 7.95454545454545 7.95454545454545 0.0206938 0.0217703 0.0256245 0.0256245 -0.5570474 -0.4354241 0.03125 0.0100179 0 0.1136364 0 3.6363637 0.1948241 20 20 44 M3 Hmel220014 1286529 1296603
Hmel220014_71 11.2903225806452 0 0 5.64516129032258 5.64516129032258 0.0127334 0.0118845 0.0090926 0.0181851 0.7226145 -0.812352 0.0120968 -0.0002122 0 0.0645161 0 5.3333329 -0.0089205 20 20 31 M3 Hmel220014 1310558 1314257
Hmel220014_74 9.72222222222222 0 9.72222222222222 0 0 0.0149123 0 0.0156594 0 -0.0861022 0 0.0083333 0.0008772 0 0.0555556 0 6.6666671 0.2792398 20 10 18 M1 Hmel220014 1336105 1338295
Hmel220014_76 17.5 0 17.5 0 0 0.01 0 0.028187 0 -1.164391 0 0.005 0 0 0.1 0 20.0000007 1e-07 20 20 10 M3 Hmel220014 1347282 1359491
Hmel220014_79 14.1891891891892 0 7.09459459459459 7.09459459459459 0 0.0072546 0.0129445 0.0114271 0.0114271 -0.9752421 0.3546562 0.0216216 0.011522 0 0.0675676 0 3.1250001 0.3691045 20 20 74 M3 Hmel220014 1376421 1385235
Hmel220014_81 22.979797979798 0 12.3737373737374 5.3030303030303 5.3030303030303 0.0162148 0.0108453 0.0284717 0.017083 -1.5054082 -1.1636499 0.0143434 0.0008134 0 0.0808081 0 5.6338026 0.0299075 20 20 99 M3 Hmel220014 1417840 1428941
Hmel220014_82 6.48148148148148 0 0 6.48148148148148 0 0 0.0192982 0 0.0104396 0 1.5313312 0.0166667 0.0070175 0 0.037037 0 2.2222224 0.2716468 20 20 27 M2 Hmel220014 1432860 1439149
Hmel220014_9 3.57142857142857 0 3.57142857142857 0 0 0.0020408 0 0.0057524 0 -1.164391 0 0.0010204 0 0 0.0204082 0 19.9999982 0 20 20 49 M3 Hmel220014 261774 280587
Hmel220017_1 20.7236842105263 0 13.8157894736842 6.90789473684211 0 0.0121884 0.0132271 0.0222529 0.0111264 -1.4413438 0.5042693 0.0151316 0.0024238 0 0.0526316 0 3.4782609 0.0890983 20 20 76 M3 Hmel220017 12053 17725
Hmel220017_12 13.4615384615385 0 4.48717948717949 8.97435897435897 0 0.0048583 0.025776 0.0072274 0.0144549 -0.5915501 1.8363515 0.0320513 0.0167341 0 0.0769231 0 2.4000002 0.359082 20 20 39 M2 Hmel220017 166124 173218
Hmel220017_14 13.2575757575758 0 6.62878787878788 5.3030303030303 1.32575757575758 0.0121611 0.0069777 0.0128123 0.0106769 -0.1619685 -1.0601387 0.0132197 0.0036503 0 0.0454545 0 3.4383954 0.1636135 20 20 132 M3 Hmel220017 176166 185435
Hmel220017_15 14.3835616438356 0 7.19178082191781 4.79452054794521 2.3972602739726 0.0145638 0.0076424 0.0154449 0.0115837 -0.1651497 -0.9087473 0.0126027 0.0014996 0 0.0684932 0 5.4347829 0.0647773 20 20 73 M3 Hmel220017 187304 192171
Hmel220017_17 13.8157894736842 0 9.21052631578947 0 4.60526315789474 0.0078947 0.0070637 0.0222529 0.0074176 -1.7233098 -0.0861022 0.0075 2.08e-05 0 0.0526316 0 7.0175441 0.0014224 20 20 38 M3 Hmel220017 196046 203407
Hmel220017_19 22.4770642201835 0 9.63302752293578 8.02752293577982 4.81651376146789 0.0129889 0.0112023 0.0232736 0.0206877 -1.519684 -1.545314 0.0131651 0.0010695 0 0.0366972 0 2.7874563 0.0433782 20 20 109 M3 Hmel220017 206414 219368
Hmel220017_20 12.0689655172414 0 6.03448275862069 6.03448275862069 0 0.0034483 0.0034483 0.0097196 0.0097196 -1.164391 -1.164391 0.0034483 0 0 0.0689655 0 20 -1e-07 20 20 29 M3 Hmel220017 206428 212154
Hmel220017_22 38.8888888888889 0 29.1666666666667 9.72222222222222 0 0.0447368 0.0055556 0.0469783 0.0156594 -0.1520508 -1.5128356 0.0305556 0.0054094 0 0.1111111 0 3.6363637 0.0993554 20 20 36 M1 Hmel220017 454553 462666
Hmel220017_23 5.46875 0 5.46875 0 0 0.0083882 0 0.0088084 0 -0.0861022 0 0.0046875 0.0004934 0 0.03125 0 6.6666664 0.056899 20 20 32 M1 Hmel220017 465114 466969
Hmel220017_24 19.4444444444444 0 0 14.5833333333333 4.86111111111111 0.0074561 0.0223684 0.0078297 0.0313188 -0.0861022 -0.8273216 0.01625 0.0013377 0 0.0833333 0 5.1282055 0.0439797 20 20 36 M2 Hmel220017 495559 508880
Hmel220017_25 21.2837837837838 0 4.72972972972973 11.8243243243243 4.72972972972973 0.0054054 0.0227596 0.0152362 0.0266633 -1.8678776 -0.4813777 0.0272297 0.0131472 0 0.0675676 0 2.4813896 0.3237586 20 20 74 M3 Hmel220017 512029 522464
Hmel220017_27 19.2073170731707 0 12.8048780487805 4.26829268292683 2.13414634146341 0.0129012 0.0100128 0.024062 0.0103123 -1.5250565 -0.0775608 0.017439 0.005982 0 0.0731707 0 4.195804 0.2112062 20 20 82 M3 Hmel220017 535579 541966
Hmel220017_28 28.8834951456311 0 6.79611650485437 11.8932038834951 10.1941747572816 0.0302504 0.0339806 0.027366 0.0355758 0.3685798 -0.1626497 0.0431068 0.0109913 0 0.0873786 0 2.0270272 0.1493051 20 20 103 M3 Hmel220017 543089 545690
Hmel220017_29 20.1923076923077 0 6.73076923076923 6.73076923076923 6.73076923076923 0.0267206 0.0238866 0.0216823 0.0216823 0.5448351 0.2383735 0.0246154 -0.0006883 0 0.1153846 0 4.6875 -0.014146 20 20 26 M3 Hmel220017 602100 604044
Hmel220017_31 23.3333333333333 0 11.6666666666667 11.6666666666667 0 0.0164912 0.0096491 0.0187913 0.0187913 -0.2869892 -1.1407037 0.015 0.0019298 0 0.1 0 6.6666669 0.0703887 20 20 30 M1 Hmel220017 630303 637492
Hmel220017_33 21 0 0 7 14 0.0277895 0.0324211 0.0225496 0.0338244 0.5448353 -0.1108084 0.0404 0.0102947 0 0.12 0 2.9702971 0.1491991 20 20 25 M3 Hmel220017 643818 646219
Hmel220017_35 23.8636363636364 0 7.95454545454545 7.95454545454545 7.95454545454545 0.0238437 0.0194577 0.0256245 0.0256245 -0.2214742 -0.7669443 0.0261364 0.0044856 0 0.0909091 0 3.4782611 0.096043 20 20 66 M3 Hmel220017 663386 663685
Hmel220017_36 21.4516129032258 0 11.2903225806452 6.7741935483871 3.38709677419355 0.0174533 0.0148161 0.0236407 0.0163666 -1.0413948 -0.3687264 0.0258387 0.009704 0.0021505 0.0580645 0.0832293 2.2471911 0.2357252 20 20 465 M3 Hmel220017 663386 666013
Hmel220017_37 12.6811594202899 0 7.60869565217391 5.07246376811594 0 0.0115179 0.0028986 0.0122552 0.0081701 -0.1606795 -1.5128357 0.0094203 0.0022121 0 0.0434783 0 4.6153848 0.1359747 20 20 69 M1 Hmel220017 680943 694430
Hmel220017_38 15.2173913043478 0 7.60869565217391 7.60869565217391 0 0.0062929 0.0043478 0.0122552 0.0122552 -1.1407037 -1.5128357 0.0054348 0.0001144 0 0.0434783 0 8 0.0109081 20 20 46 M2 Hmel220017 686445 689571
Hmel220017_4 7.85536159600997 0 4.80049875311721 2.61845386533666 0.43640897755611 0.0048169 0.0021656 0.008435 0.0049204 -1.5397578 -1.8407912 0.0037032 0.000212 0 0.0199501 0 5.3872055 0.0301954 20 20 401 M1 Hmel220017 28692 32764
Hmel220017_41 13.671875 0 5.46875 4.1015625 4.1015625 0.0094984 0.0046875 0.0154147 0.0132126 -1.2619442 -2.0562372 0.0388672 0.0317743 0.0078125 0.0546875 0.201005 1.4070352 0.6967204 20 20 128 M2 Hmel220017 856987 860667
Hmel220017_42 21.6666666666667 0 13.3333333333333 6.66666666666667 1.66666666666667 0.0127318 0.0108271 0.0241603 0.0134224 -1.6267058 -0.591638 0.0239048 0.0121253 0 0.0571429 0 2.3904381 0.3454974 20 20 105 M1 Hmel220017 866635 881290
Hmel220017_43 38.0434782608696 0 15.2173913043478 15.2173913043478 7.60869565217391 0.0464531 0.0459954 0.0367656 0.0367656 0.7037541 0.6705067 0.0673913 0.0211671 0 0.2173913 0 3.2258063 0.1901727 20 20 23 M3 Hmel220017 883356 889216
Hmel220017_44 33.6538461538462 0 13.4615384615385 13.4615384615385 6.73076923076923 0.0410931 0.0406883 0.0325234 0.0325234 0.7037544 0.6705067 0.0596154 0.0187247 0 0.1923077 0 3.2258065 0.1901728 20 20 26 M2 Hmel220017 885406 891629
Hmel220017_47 10.2941176470588 0 10.2941176470588 0 0 0.0058824 0 0.0165806 0 -1.5128356 0 0.0029412 0 0 0.0294118 0 9.9999998 0 20 20 34 M1 Hmel220017 939076 944075
Hmel220017_48 8.33333333333333 0 8.33333333333333 0 0 0.0200501 0 0.0134224 0 1.1577584 0 0.0142857 0.0042607 0 0.0238095 0 1.6666667 0.1789474 20 20 42 M2 Hmel220017 965897 976406
Hmel220017_49 35 0 35 0 0 0.0371053 0 0.0563739 0 -0.9894862 0 0.0225 0.0039474 0 0.1 0 4.4444447 0.1797784 20 16 20 M3 Hmel220017 966207 967100
Hmel220017_5 6.48148148148148 0 6.48148148148148 0 0 0.0053606 0 0.0104396 0 -1.1407037 0 0.0027778 9.75e-05 0 0.0185185 0 6.6666666 0.0183066 20 20 54 M3 Hmel220017 33697 41528
Hmel220017_50 15.9090909090909 0 12.7272727272727 3.18181818181818 0 0.0146411 0.0087081 0.0204996 0.0051249 -0.8273216 1.2617587 0.0254545 0.0137799 0 0.0545455 0 2.1428572 0.3770621 20 20 55 M3 Hmel220017 979904 987228
Hmel220017_52 29.1666666666667 0 14.5833333333333 0 14.5833333333333 0.0517544 0.0328947 0.0469783 0.0234891 0.2383735 0.7226145 0.0479167 0.0055921 0 0.1666667 0 3.478261 0.0634565 20 20 12 M2 Hmel220017 1003329 1010325
Hmel220017_54 43.75 0 17.5 17.5 8.75 0.0278947 0.015 0.0422804 0.0422804 -0.9087471 -1.7233098 0.05325 0.0318026 0 0.15 0 2.8169015 0.4319542 20 20 20 M3 Hmel220017 1028477 1029522
Hmel220017_56 28.3088235294118 2.57352941176471 10.2941176470588 15.4411764705882 0 0.0085139 0.0228328 0.0165806 0.0248708 -1.4084114 -0.2611447 0.0522059 0.0365325 0.0294118 0.0882353 0.5633803 1.6901409 0.5444845 20 20 68 M0 Hmel220017 1077509 1087317
Hmel220017_57 24.5 1.75 14 8.75 0 0.0185263 0.0092632 0.0225496 0.0140935 -0.6013312 -1.048712 0.033 0.0191053 0.01 0.07 0.3030303 2.1212121 0.4135338 20 20 100 M1 Hmel220017 1110026 1118842
Hmel220017_58 23.8 8.4 7 8.4 0 0.0093053 0.0069474 0.0112748 0.0135297 -0.5345039 -1.5504377 0.0856 0.0774737 0.064 0.104 0.7476636 1.2149532 0.8301938 20 20 125 M0 Hmel220017 1119582 1126315
Hmel220017_6 18.75 0 9.375 3.125 6.25 0.0163534 0.0128759 0.0251669 0.0151002 -1.0715656 -0.3934116 0.0165179 0.0019032 0 0.0892857 0 5.4054056 0.0626014 20 20 56 M3 Hmel220017 46833 55767
Hmel220017_61 39.375 1.45833333333333 20.4166666666667 11.6666666666667 5.83333333333333 0.0349561 0.0283333 0.0422804 0.028187 -0.6517301 0.0186409 0.0701667 0.0385219 0.025 0.125 0.3562945 1.7814726 0.3843385 20 20 120 M1 Hmel220017 1132903 1133688
Hmel220017_68 10.2941176470588 0 2.57352941176471 5.14705882352941 2.57352941176471 0.0072755 0.0068885 0.0082903 0.0124354 -0.2869892 -1.1913505 0.0077206 0.0006385 0 0.0441176 0 5.7142859 0.0441945 20 20 68 M3 Hmel220017 1247939 1252374
Hmel220017_69 18.1034482758621 0 0 12.0689655172414 6.03448275862069 0.0136116 0.0161524 0.0097196 0.0291589 0.7226145 -1.1913506 0.0163793 0.0014973 0 0.0689655 0 4.2105264 0.0490634 20 20 29 M3 Hmel220017 1252213 1255547
Hmel220017_7 16.3551401869159 4.90654205607477 9.81308411214953 1.63551401869159 0 0.0103296 0.0041318 0.0158058 0.0026343 -1.1041441 1.0258833 0.0457944 0.0385637 0.0280374 0.0654206 0.6122449 1.4285715 0.7322654 20 20 107 M0 Hmel220017 83258 87978
Hmel220017_71 23.7381703470032 0 13.801261829653 5.5205047318612 4.41640378548896 0.0216337 0.0134484 0.0293429 0.0160052 -1.0358524 -0.6009949 0.029653 0.0121119 0.0063091 0.0536278 0.212766 1.8085107 0.2614999 20 20 317 M1 Hmel220017 1280634 1306376
Hmel220017_73 9.72222222222222 0 9.72222222222222 0 0 0.0080409 0 0.0156594 0 -1.4084114 0 0.0041667 0.0001462 0 0.0277778 0 6.6666671 0.0183066 20 20 72 M3 Hmel220017 1313218 1319400
Hmel220017_9 15.4214559386973 0 12.0689655172414 2.68199233716475 0.670498084291188 0.0159911 0.0037306 0.0205192 0.0053998 -0.8345623 -0.9458704 0.0138697 0.0040089 0 0.0383142 0 2.7624309 0.172517 20 20 261 M1 Hmel220017 92972 115133
Hmel220018_1 8.13953488372093 0 8.13953488372093 0 0 0.0123623 0 0.0131102 0 -0.16515 0 0.0093023 0.0031212 0 0.0348837 0 3.7500002 0.2056867 20 20 86 M3 Hmel220018 430 12539
Hmel220018_2 28.2258064516129 0 22.5806451612903 5.64516129032258 0 0.0129032 0.0162988 0.0363703 0.0090926 -1.8678776 1.4302415 0.0193548 0.0047538 0 0.0967742 0 4.9999998 0.1430761 20 20 31 M1 Hmel220018 24370 25654
Hmel220018_3 9.39024390243902 0 2.5609756097561 3.41463414634146 3.41463414634146 0.0066496 0.0121951 0.0096248 0.0109998 -1.0163727 0.3662512 0.0147073 0.005285 0 0.0292683 0 1.9900497 0.2233858 20 20 205 M3 Hmel220018 27876 50189
Hmel220018_4 8.75 0 0 0 8.75 0.005 0.0134211 0.0140935 0.0140935 -1.164391 -0.0861022 0.00925 3.95e-05 0 0.05 0 5.4054054 0.002193 20 20 20 M3 Hmel220018 39517 46226
Hmel220018_5 35.6583072100313 0 27.9780564263323 6.03448275862069 1.64576802507837 0.0460155 0.01475 0.0477146 0.0123705 -0.143732 0.7041683 0.0430094 0.0126266 0.0062696 0.1003135 0.1457726 2.3323615 0.1756797 20 20 319 M1 Hmel220018 56793 72181
Hmel220018_6 17.0731707317073 0 17.0731707317073 0 0 0.029525 0 0.0274995 0 0.2132343 0 0.0219512 0.0071887 0 0.0731707 0 3.333333 0.1998216 20 20 41 M1 Hmel220018 57202 61787
Hmel220018_7 4.32098765432099 0 4.32098765432099 0 0 0.0053931 0 0.0069597 0 -0.5277805 0 0.0030864 0.0003899 0 0.0246914 0 8 0.069025 20 20 81 M1 Hmel220018 77079 79932
Hmel220018_8 24.7058823529412 0 12.3529411764706 2.05882352941176 10.2941176470588 0.0289783 0.0213003 0.0364772 0.0198967 -0.7291074 0.2248196 0.0285882 0.0034489 0 0.1058824 0 3.7037037 0.0657305 20 20 85 M3 Hmel220018 80658 82507
Hmel220018_9 17.5 0 8.75 5.25 3.5 0.0113158 0.0162105 0.0197309 0.0140935 -1.4022706 0.4596322 0.0192 0.0054368 0 0.06 0 3.1250001 0.1684537 20 20 100 M2 Hmel220018 89281 95983
Hmel220021_1 5.3030303030303 0 5.3030303030303 0 0 0.0030303 0 0.0085415 0 -1.164391 0 0.0015152 0 0 0.030303 0 19.9999997 0 20 20 33 M3 Hmel220021 6478 14331
Hmel220021_6 7.4468085106383 5.58510638297872 1.86170212765957 0 0 0.0020157 0 0.0029986 0 -0.5915501 0 0.0414894 0.0404815 0.0319149 0.0425532 0.7692307 1.025641 0.9537001 20 20 94 M3 Hmel220021 108259 121038
Hmel220021_9 6.48148148148148 0 0 6.48148148148148 0 0 0.0037037 0 0.0104396 0 -1.164391 0.0018519 0 0 0.037037 0 20.0000005 0 20 20 27 M3 Hmel220021 140912 145577
Hmel220022_1 2.96610169491525 2.96610169491525 0 0 0 0 0 0 0 0 0 0.0169492 0.0169492 0.0169492 0.0169492 1 1 1 20 20 59 NA Hmel220022 9499 32088
Hmel220022_12 6.32530120481928 0 6.32530120481928 0 0 0.006468 0 0.0101881 0 -0.9752421 0 0.0036145 0.0003805 0 0.0240964 0 6.6666665 0.056899 20 20 83 M2 Hmel220022 214143 221567
Hmel220022_13 8.33333333333333 0 8.33333333333333 0 0 0.0047619 0 0.0134224 0 -1.5128356 0 0.002381 0 0 0.0238095 0 9.9999998 -1e-07 20 20 42 M1 Hmel220022 239221 242218
Hmel220022_14 12.962962962963 2.16049382716049 6.48148148148148 2.16049382716049 2.16049382716049 0.008577 0.008577 0.0139195 0.0069597 -1.1111099 0.5448349 0.0209877 0.0124107 0.0123457 0.0493827 0.5882353 2.3529412 0.425959 20 20 81 M2 Hmel220022 242570 253258
Hmel220022_16 20.8108108108108 11.3513513513514 8.51351351351351 0.945945945945946 0 0.0134282 0.0005405 0.0137126 0.0015236 -0.0713265 -1.164391 0.0748649 0.0678805 0.0648649 0.0972973 0.866426 1.299639 0.8328897 20 20 185 M0 Hmel220022 255674 267627
Hmel220022_17 17.5 0 10.9883720930233 4.06976744186047 2.44186046511628 0.0138678 0.0075153 0.0216319 0.0104882 -1.4151044 -1.0535119 0.0141977 0.0035061 0.0023256 0.0302326 0.1638002 2.1294021 0.143961 20 20 430 M3 Hmel220022 296064 311083
Hmel220022_18 12.3737373737374 0 6.18686868686869 4.41919191919192 1.76767676767677 0.0078416 0.0061404 0.0128123 0.0099651 -1.3341802 -1.2619442 0.0090909 0.0020999 0 0.030303 0 3.3333332 0.1334797 20 20 198 M3 Hmel220022 311706 316109
Hmel220022_19 19.4444444444444 0 9.72222222222222 9.72222222222222 0 0.0121345 0.0080409 0.0156594 0.0156594 -0.5277806 -1.1407037 0.0111111 0.0010234 0 0.0555556 0 4.9999999 0.0494525 20 20 36 M1 Hmel220022 316587 327353
Hmel220022_20 24.2700729927007 0 15.3284671532847 5.10948905109489 3.83211678832117 0.0235882 0.0136765 0.0308616 0.0144021 -0.8697197 -0.1656431 0.0320803 0.0134479 0 0.0656934 0 2.0477815 0.270142 20 20 137 M1 Hmel220022 327887 337715
Hmel220022_23 17.3187571921749 0 10.0690448791715 5.63866513233602 1.61104718066743 0.0135183 0.0091333 0.0188129 0.011677 -1.1389469 -0.8631197 0.0236364 0.0123106 0.0080552 0.0425777 0.3407985 1.8013632 0.3579088 20 20 869 M1 Hmel220022 352976 380636
Hmel220022_24 26.9230769230769 0 13.4615384615385 0 13.4615384615385 0.0222672 0.040081 0.0433646 0.0216823 -1.1407037 1.5313312 0.0392308 0.0080567 0 0.1538462 0 3.9215689 0.1170244 20 20 13 M3 Hmel220022 414344 416066
Hmel220022_25 22.3404255319149 0 7.4468085106383 11.1702127659574 3.72340425531915 0.0101904 0.03729 0.0179917 0.0239889 -1.158103 1.6051466 0.036383 0.0126428 0 0.0851064 0 2.3391813 0.2145164 20 20 47 M2 Hmel220022 417772 419794
Hmel220022_26 35.4430379746835 0 15.506329113924 8.86075949367089 11.0759493670886 0.0461026 0.0199867 0.0428156 0.0321117 0.2755814 -1.2985064 0.0818354 0.0487908 0.0253165 0.1265823 0.3093581 1.5467905 0.4309082 20 20 79 M3 Hmel220022 446064 447191
Hmel220022_27 13.4615384615385 0 13.4615384615385 0 0 0.0076923 0 0.0216823 0 -1.164391 0 0.0038462 0 0 0.0769231 0 20.0000007 0 20 20 13 M2 Hmel220022 490115 521378
Hmel220022_28 43.75 0 20.4166666666667 14.5833333333333 8.75 0.0277193 0.0327193 0.0469783 0.0375826 -1.4335828 -0.4361342 0.0410833 0.010864 0 0.15 0 3.6511159 0.1556637 20 20 60 M3 Hmel220022 511172 512563
Hmel220022_29 23.8636363636364 0 19.8863636363636 3.97727272727273 0 0.0210526 0.0076555 0.0320306 0.0064061 -1.0487119 0.3519527 0.0159091 0.001555 0 0.0681818 0 4.2857145 0.0526315 20 20 44 M1 Hmel220022 532164 536530
Hmel220022_3 4.54545454545455 0 4.54545454545455 0 0 0.0049214 0 0.0073213 0 -0.7685717 0 0.0025974 0.0001367 0 0.025974 0 10.0000002 0.0277008 20 20 77 M3 Hmel220022 33104 83821
Hmel220022_33 15 0 0 15 0 0 0.0218045 0 0.0241603 0 -0.2604218 0.0271429 0.0162406 0 0.0571429 0 2.1052632 0.4330827 20 20 35 M3 Hmel220022 566909 576121
Hmel220022_34 35 0 8.75 17.5 8.75 0.0144737 0.045 0.028187 0.0422804 -1.1407037 0.1717951 0.0355 0.0057632 0 0.15 0 4.2253521 0.0904025 20 20 20 M3 Hmel220022 577750 583582
Hmel220022_37 13.8157894736842 4.60526315789474 4.60526315789474 4.60526315789474 0 0.0026316 0.0026316 0.0074176 0.0074176 -1.164391 -1.164391 0.0289474 0.0263158 0.0263158 0.0789474 0.9090909 2.7272726 0.8368201 20 20 38 M2 Hmel220022 655497 668971
Hmel220022_39 23.5955056179775 0 11.7977528089888 5.89887640449438 5.89887640449438 0.0247782 0.0158486 0.0285037 0.0190024 -0.4494691 -0.5289209 0.0250562 0.0047428 0 0.0898876 0 3.5874437 0.1069298 20 20 89 M3 Hmel220022 708437 709084
Hmel220022_4 31.8181818181818 15.9090909090909 7.95454545454545 7.95454545454545 0 0.0045455 0.0239234 0.0128123 0.0128123 -1.164391 1.5650277 0.1159091 0.1016746 0.0909091 0.1818182 0.7843137 1.5686275 0.7855459 20 20 22 M0 Hmel220022 86523 89707
Hmel220022_40 10.7456140350877 0 3.07017543859649 3.07017543859649 4.60526315789474 0.0072484 0.0114958 0.0123627 0.0123627 -1.2658222 -0.2145518 0.009693 0.0003209 0 0.0350877 0 3.6199094 0.0172542 20 20 114 M3 Hmel220022 717677 724080
Hmel220022_41 21.875 0 13.125 4.375 4.375 0.01 0.0072368 0.028187 0.0140935 -1.8678776 -1.1407037 0.008625 6.6e-06 0 0.075 0 8.6956527 0.0003914 20 20 40 M2 Hmel220022 724496 728340
Hmel220022_42 17.1052631578947 0 7.89473684210526 5.26315789473684 3.94736842105263 0.0100514 0.0158686 0.0190739 0.0148352 -1.6267058 0.2290254 0.0193233 0.0063633 0 0.0526316 0 2.7237355 0.2011445 20 20 133 M3 Hmel220022 729865 731148
Hmel220022_43 8.33333333333333 0 4.16666666666667 0 4.16666666666667 0.0109023 0.0093985 0.0134224 0.0067112 -0.44022 0.7226143 0.0184524 0.008302 0 0.047619 0 2.5806451 0.2954951 20 20 42 M3 Hmel220022 733010 739442
Hmel220022_44 28.5526315789474 0.921052631578947 11.9736842105263 11.9736842105263 3.68421052631579 0.0172576 0.0180332 0.0252199 0.0252199 -1.1809624 -1.0659223 0.0322368 0.0145914 0.0052632 0.1 0.1632653 3.1020407 0.2977839 20 20 190 M2 Hmel220022 739774 756460
Hmel220022_46 4.86111111111111 0 4.86111111111111 0 0 0.0027778 0 0.0078297 0 -1.164391 0 0.0013889 0 0 0.0277778 0 19.9999997 0 20 20 36 M3 Hmel220022 753847 755649
Hmel220022_48 10.9375 0 8.75 2.1875 0 0.0135526 0.0023684 0.0140935 0.0035234 -0.1110946 -0.5915501 0.03 0.0220395 0 0.05 0 1.6666667 0.5867414 20 20 80 M1 Hmel220022 763378 774367
Hmel220022_49 23.8636363636364 0 11.1363636363636 11.1363636363636 1.59090909090909 0.0110526 0.0176077 0.0204996 0.0204996 -1.5531806 -0.4754668 0.0166818 0.0023517 0 0.0545455 0 3.2697548 0.0776247 20 20 110 M2 Hmel220022 780085 785119
Hmel220022_50 18.4210526315789 0 9.21052631578947 9.21052631578947 0 0.0052632 0.0202216 0.0148352 0.0148352 -1.7233096 0.9697336 0.0210526 0.0083103 0 0.0526316 0 2.4999999 0.2506266 20 20 57 M2 Hmel220022 787707 792536
Hmel220022_51 9.58904109589041 0 3.5958904109589 3.5958904109589 2.3972602739726 0.0092286 0.006597 0.0096531 0.0096531 -0.1345639 -0.9687241 0.009726 0.0018133 0 0.0273973 0 2.8169015 0.1051586 20 20 146 M2 Hmel220022 792805 795377
Hmel220022_52 7 0 0 7 0 0 0.004 0 0.0112748 0 -1.164391 0.002 0 0 0.04 0 19.9999986 0 20 20 25 M3 Hmel220022 795788 802777
Hmel220022_53 23.5576923076923 1.68269230769231 10.0961538461538 11.7788461538462 0 0.008249 0.0196862 0.0162617 0.018972 -1.570273 0.1237807 0.0423077 0.0283401 0.0288462 0.0865385 0.6818182 2.0454547 0.5099254 20 20 104 M2 Hmel220022 809590 814084
Hmel220022_54 30.4838709677419 0.564516129032258 18.6290322580645 6.20967741935484 5.08064516129032 0.0329032 0.0168251 0.0381888 0.0181851 -0.5527214 -0.284173 0.0386774 0.0138132 0.0129032 0.083871 0.3336114 2.1684739 0.2217271 20 20 310 M3 Hmel220022 815110 861378
Hmel220022_55 41.1764705882353 0 30.8823529411765 10.2941176470588 0 0.050774 0.0157895 0.0497417 0.0165806 0.0554288 -0.0861022 0.0382353 0.0049536 0 0.1764706 0 4.6153846 0.0709141 20 20 17 M1 Hmel220022 865337 872555
Hmel220022_8 20.5882352941176 10.2941176470588 10.2941176470588 0 0 0.0111455 0 0.0165806 0 -0.59155 0 0.0647059 0.0591331 0.0588235 0.1176471 0.909091 1.8181819 0.8447589 20 20 17 M1 Hmel220022 157216 158515
Hmel220022_9 25 3.26086956521739 17.3913043478261 3.26086956521739 1.08695652173913 0.0251716 0.0024845 0.0297626 0.007003 -0.5770028 -1.8678776 0.0446894 0.0308614 0.0248447 0.1055901 0.5559417 2.362752 0.5336933 20 20 161 M1 Hmel220022 179232 201379
Hmel221001_10 5.38461538461539 0 4.71153846153846 0.673076923076923 0 0.0096559 0.0003846 0.0075888 0.0010841 0.8955767 -1.1643909 0.0080769 0.0030567 0 0.0192308 0 2.3809525 0.2379451 20 20 260 M3 Hmel221001 93963 99409
Hmel221001_100 10.6060606060606 2.65151515151515 2.65151515151515 5.3030303030303 0 0.0079545 0.0110845 0.0045661 0.0085415 1.4737046 0.6980656 0.0304924 0.0209729 0.0151515 0.0606061 0.4968944 1.9875777 0.5321249 16 20 66 M2 Hmel221001 1943400 1953938
Hmel221001_102 11.6666666666667 0 0 11.6666666666667 0 0 0.0336842 0 0.0187913 0 1.4302418 0.0266667 0.0098246 0 0.0666667 0 2.5000001 0.2302632 20 20 15 M3 Hmel221001 1967183 1978895
Hmel221001_104 22.5806451612903 0 14.1129032258065 5.64516129032258 2.82258064516129 0.0302551 0.0131579 0.0281357 0.0136389 0.2480193 -0.0941847 0.0346774 0.0129709 0 0.0967742 0 2.7906976 0.2219575 18 20 62 M1 Hmel221001 1995300 2003986
Hmel221001_105 40.3846153846154 0 26.9230769230769 0 13.4615384615385 0.0698718 0.0259109 0.0695459 0.0216823 0.0135845 0.3519527 0.0817308 0.0338394 0 0.2307692 0 2.8235295 0.2354185 16 20 13 M3 Hmel221001 2005777 2010184
Hmel221001_106 14.5833333333333 0 0 14.5833333333333 0 0 0.0083333 0 0.0234891 0 -1.1643909 0.0041667 0 0 0.0833333 0 19.9999996 0.1 16 20 12 M2 Hmel221001 2011669 2012740
Hmel221001_107 11.864406779661 0 8.89830508474576 2.96610169491525 0 0.0161017 0.0032114 0.0153237 0.0047775 0.1471884 -0.5915502 0.0122881 0.0026316 0 0.0508475 0 4.1379309 0.0603817 16 20 59 M1 Hmel221001 2022462 2027566
Hmel221001_108 20.0819672131148 0 11.4754098360656 8.60655737704918 0 0.0144809 0.007679 0.0197617 0.0138624 -0.8360165 -1.1913505 0.0122951 0.0012151 0 0.0491803 0 4 0.0211434 16 20 61 M1 Hmel221001 2026727 2032563
